STATEFP,NAME,STUSPS,YEAR,MONTH,RATE
1,Alabama,AL,2016,January,2.888904296
1,Alabama,AL,2016,February,4.044466015
1,Alabama,AL,2016,March,6.355589452
1,Alabama,AL,2016,April,4.044466015
1,Alabama,AL,2016,May,5.777808593
1,Alabama,AL,2016,June,6.933370311
1,Alabama,AL,2016,July,6.933370311
1,Alabama,AL,2016,August,4.044466015
1,Alabama,AL,2016,September,5.200027733
1,Alabama,AL,2016,October,3.466685156
1,Alabama,AL,2016,November,5.777808593
1,Alabama,AL,2016,December,4.044466015
1,Alabama,AL,2017,January,7.609770946
1,Alabama,AL,2017,February,4.682935967
1,Alabama,AL,2017,March,4.097568971
1,Alabama,AL,2017,April,9.365871933
1,Alabama,AL,2017,May,3.512201975
1,Alabama,AL,2017,June,2.926834979
1,Alabama,AL,2017,July,NA
1,Alabama,AL,2017,August,2.341467983
1,Alabama,AL,2017,September,NA
1,Alabama,AL,2017,October,1.756100988
1,Alabama,AL,2017,November,2.341467983
1,Alabama,AL,2017,December,NA
1,Alabama,AL,2018,January,NA
1,Alabama,AL,2018,February,NA
1,Alabama,AL,2018,March,1.657879903
1,Alabama,AL,2018,April,2.210506538
1,Alabama,AL,2018,May,3.868386441
1,Alabama,AL,2018,June,2.210506538
1,Alabama,AL,2018,July,2.763133172
1,Alabama,AL,2018,August,2.763133172
1,Alabama,AL,2018,September,NA
1,Alabama,AL,2018,October,NA
1,Alabama,AL,2018,November,NA
1,Alabama,AL,2018,December,1.657879903
1,Alabama,AL,2019,January,1.988101214
1,Alabama,AL,2019,February,NA
1,Alabama,AL,2019,March,NA
1,Alabama,AL,2019,April,1.491075911
1,Alabama,AL,2019,May,NA
1,Alabama,AL,2019,June,NA
1,Alabama,AL,2019,July,NA
1,Alabama,AL,2019,August,1.988101214
1,Alabama,AL,2019,September,2.982151821
1,Alabama,AL,2019,October,NA
1,Alabama,AL,2019,November,NA
1,Alabama,AL,2019,December,1.988101214
1,Alabama,AL,2020,January,0.612000098
1,Alabama,AL,2020,February,NA
1,Alabama,AL,2020,March,NA
1,Alabama,AL,2020,April,1.020000163
1,Alabama,AL,2020,May,1.632000261
1,Alabama,AL,2020,June,1.428000228
1,Alabama,AL,2020,July,1.632000261
1,Alabama,AL,2020,August,1.428000228
1,Alabama,AL,2020,September,0.612000098
1,Alabama,AL,2020,October,1.428000228
1,Alabama,AL,2020,November,NA
1,Alabama,AL,2020,December,0.612000098
1,Alabama,AL,2021,January,0.989057073
1,Alabama,AL,2021,February,NA
1,Alabama,AL,2021,March,NA
1,Alabama,AL,2021,April,2.201992436
1,Alabama,AL,2021,May,1.651494327
1,Alabama,AL,2021,June,0.733997479
1,Alabama,AL,2021,July,2.462699573
1,Alabama,AL,2021,August,1.51550743
1,Alabama,AL,2021,September,0.757753715
1,Alabama,AL,2021,October,1.427678563
1,Alabama,AL,2021,November,0.793154757
1,Alabama,AL,2021,December,3.172619029
2,Alaska,AK,2016,January,2.103950957
2,Alaska,AK,2016,February,2.629938696
2,Alaska,AK,2016,March,2.366944827
2,Alaska,AK,2016,April,1.577963218
2,Alaska,AK,2016,May,1.840957087
2,Alaska,AK,2016,June,1.577963218
2,Alaska,AK,2016,July,2.892932566
2,Alaska,AK,2016,August,1.840957087
2,Alaska,AK,2016,September,1.051975478
2,Alaska,AK,2016,October,1.840957087
2,Alaska,AK,2016,November,NA
2,Alaska,AK,2016,December,1.051975478
2,Alaska,AK,2017,January,2.261767979
2,Alaska,AK,2017,February,3.16647517
2,Alaska,AK,2017,March,2.714121575
2,Alaska,AK,2017,April,2.261767979
2,Alaska,AK,2017,May,1.809414383
2,Alaska,AK,2017,June,4.523535958
2,Alaska,AK,2017,July,1.809414383
2,Alaska,AK,2017,August,2.714121575
2,Alaska,AK,2017,September,1.357060787
2,Alaska,AK,2017,October,2.261767979
2,Alaska,AK,2017,November,1.357060787
2,Alaska,AK,2017,December,2.261767979
2,Alaska,AK,2018,January,2.051124272
2,Alaska,AK,2018,February,NA
2,Alaska,AK,2018,March,2.051124272
2,Alaska,AK,2018,April,NA
2,Alaska,AK,2018,May,2.563905341
2,Alaska,AK,2018,June,NA
2,Alaska,AK,2018,July,4.102248545
2,Alaska,AK,2018,August,NA
2,Alaska,AK,2018,September,1.538343204
2,Alaska,AK,2018,October,NA
2,Alaska,AK,2018,November,2.051124272
2,Alaska,AK,2018,December,2.563905341
2,Alaska,AK,2019,January,4.705833142
2,Alaska,AK,2019,February,NA
2,Alaska,AK,2019,March,3.660092443
2,Alaska,AK,2019,April,2.091481396
2,Alaska,AK,2019,May,1.568611047
2,Alaska,AK,2019,June,3.660092443
2,Alaska,AK,2019,July,2.091481396
2,Alaska,AK,2019,August,1.568611047
2,Alaska,AK,2019,September,NA
2,Alaska,AK,2019,October,NA
2,Alaska,AK,2019,November,NA
2,Alaska,AK,2019,December,NA
2,Alaska,AK,2020,January,2.341591345
2,Alaska,AK,2020,February,NA
2,Alaska,AK,2020,March,NA
2,Alaska,AK,2020,April,NA
2,Alaska,AK,2020,May,NA
2,Alaska,AK,2020,June,NA
2,Alaska,AK,2020,July,NA
2,Alaska,AK,2020,August,3.122121794
2,Alaska,AK,2020,September,NA
2,Alaska,AK,2020,October,NA
2,Alaska,AK,2020,November,2.341591345
2,Alaska,AK,2020,December,NA
2,Alaska,AK,2021,January,NA
2,Alaska,AK,2021,February,NA
2,Alaska,AK,2021,March,NA
2,Alaska,AK,2021,April,2.848373935
2,Alaska,AK,2021,May,NA
2,Alaska,AK,2021,June,NA
2,Alaska,AK,2021,July,NA
2,Alaska,AK,2021,August,NA
2,Alaska,AK,2021,September,3.945738208
2,Alaska,AK,2021,October,2.02164508
2,Alaska,AK,2021,November,2.695526773
2,Alaska,AK,2021,December,0
4,Arizona,AZ,2016,January,2.05080353
4,Arizona,AZ,2016,February,2.563504413
4,Arizona,AZ,2016,March,3.076205296
4,Arizona,AZ,2016,April,1.794453089
4,Arizona,AZ,2016,May,1.281752207
4,Arizona,AZ,2016,June,1.281752207
4,Arizona,AZ,2016,July,2.307153972
4,Arizona,AZ,2016,August,1.281752207
4,Arizona,AZ,2016,September,NA
4,Arizona,AZ,2016,October,2.05080353
4,Arizona,AZ,2016,November,1.281752207
4,Arizona,AZ,2016,December,2.563504413
4,Arizona,AZ,2017,January,3.009168706
4,Arizona,AZ,2017,February,1.388847095
4,Arizona,AZ,2017,March,0.925898063
4,Arizona,AZ,2017,April,1.388847095
4,Arizona,AZ,2017,May,1.620321611
4,Arizona,AZ,2017,June,2.314745158
4,Arizona,AZ,2017,July,1.620321611
4,Arizona,AZ,2017,August,2.083270642
4,Arizona,AZ,2017,September,1.157372579
4,Arizona,AZ,2017,October,1.157372579
4,Arizona,AZ,2017,November,0.694423547
4,Arizona,AZ,2017,December,1.388847095
4,Arizona,AZ,2018,January,0.662844265
4,Arizona,AZ,2018,February,1.767584706
4,Arizona,AZ,2018,March,3.977065588
4,Arizona,AZ,2018,April,1.767584706
4,Arizona,AZ,2018,May,2.209480882
4,Arizona,AZ,2018,June,1.325688529
4,Arizona,AZ,2018,July,1.767584706
4,Arizona,AZ,2018,August,1.767584706
4,Arizona,AZ,2018,September,1.325688529
4,Arizona,AZ,2018,October,NA
4,Arizona,AZ,2018,November,1.546636618
4,Arizona,AZ,2018,December,1.546636618
4,Arizona,AZ,2019,January,1.521036891
4,Arizona,AZ,2019,February,1.330907279
4,Arizona,AZ,2019,March,1.330907279
4,Arizona,AZ,2019,April,1.140777668
4,Arizona,AZ,2019,May,1.711166502
4,Arizona,AZ,2019,June,1.901296114
4,Arizona,AZ,2019,July,2.281555336
4,Arizona,AZ,2019,August,1.140777668
4,Arizona,AZ,2019,September,2.091425725
4,Arizona,AZ,2019,October,0.950648057
4,Arizona,AZ,2019,November,0.950648057
4,Arizona,AZ,2019,December,1.711166502
4,Arizona,AZ,2020,January,NA
4,Arizona,AZ,2020,February,0.49310811
4,Arizona,AZ,2020,March,1.620212361
4,Arizona,AZ,2020,April,0.704440157
4,Arizona,AZ,2020,May,1.267992282
4,Arizona,AZ,2020,June,1.408880314
4,Arizona,AZ,2020,July,1.831544408
4,Arizona,AZ,2020,August,0.986216219
4,Arizona,AZ,2020,September,1.338436298
4,Arizona,AZ,2020,October,1.197548266
4,Arizona,AZ,2020,November,0.633996141
4,Arizona,AZ,2020,December,1.056660235
4,Arizona,AZ,2021,January,0.820758627
4,Arizona,AZ,2021,February,0.61556897
4,Arizona,AZ,2021,March,0.683965523
4,Arizona,AZ,2021,April,0.782235433
4,Arizona,AZ,2021,May,1.434098294
4,Arizona,AZ,2021,June,1.303725722
4,Arizona,AZ,2021,July,1.502451936
4,Arizona,AZ,2021,August,1.306479945
4,Arizona,AZ,2021,September,1.17583195
4,Arizona,AZ,2021,October,1.575160351
4,Arizona,AZ,2021,November,1.512153937
4,Arizona,AZ,2021,December,0.882089797
5,Arkansas,AR,2016,January,NA
5,Arkansas,AR,2016,February,NA
5,Arkansas,AR,2016,March,2.913469943
5,Arkansas,AR,2016,April,2.913469943
5,Arkansas,AR,2016,May,NA
5,Arkansas,AR,2016,June,NA
5,Arkansas,AR,2016,July,NA
5,Arkansas,AR,2016,August,2.913469943
5,Arkansas,AR,2016,September,NA
5,Arkansas,AR,2016,October,2.913469943
5,Arkansas,AR,2016,November,4.855783238
5,Arkansas,AR,2016,December,5.826939885
5,Arkansas,AR,2017,January,4.124391652
5,Arkansas,AR,2017,February,3.093293739
5,Arkansas,AR,2017,March,NA
5,Arkansas,AR,2017,April,4.124391652
5,Arkansas,AR,2017,May,NA
5,Arkansas,AR,2017,June,NA
5,Arkansas,AR,2017,July,4.124391652
5,Arkansas,AR,2017,August,NA
5,Arkansas,AR,2017,September,5.155489565
5,Arkansas,AR,2017,October,NA
5,Arkansas,AR,2017,November,4.124391652
5,Arkansas,AR,2017,December,NA
5,Arkansas,AR,2018,January,2.837577088
5,Arkansas,AR,2018,February,NA
5,Arkansas,AR,2018,March,NA
5,Arkansas,AR,2018,April,NA
5,Arkansas,AR,2018,May,2.837577088
5,Arkansas,AR,2018,June,2.837577088
5,Arkansas,AR,2018,July,NA
5,Arkansas,AR,2018,August,2.837577088
5,Arkansas,AR,2018,September,NA
5,Arkansas,AR,2018,October,NA
5,Arkansas,AR,2018,November,NA
5,Arkansas,AR,2018,December,NA
5,Arkansas,AR,2019,January,NA
5,Arkansas,AR,2019,February,NA
5,Arkansas,AR,2019,March,NA
5,Arkansas,AR,2019,April,NA
5,Arkansas,AR,2019,May,2.751208239
5,Arkansas,AR,2019,June,NA
5,Arkansas,AR,2019,July,2.751208239
5,Arkansas,AR,2019,August,NA
5,Arkansas,AR,2019,September,NA
5,Arkansas,AR,2019,October,NA
5,Arkansas,AR,2019,November,NA
5,Arkansas,AR,2019,December,NA
5,Arkansas,AR,2020,January,NA
5,Arkansas,AR,2020,February,NA
5,Arkansas,AR,2020,March,NA
5,Arkansas,AR,2020,April,NA
5,Arkansas,AR,2020,May,0.870862677
5,Arkansas,AR,2020,June,1.161150235
5,Arkansas,AR,2020,July,NA
5,Arkansas,AR,2020,August,0.870862677
5,Arkansas,AR,2020,September,1.741725353
5,Arkansas,AR,2020,October,0.870862677
5,Arkansas,AR,2020,November,NA
5,Arkansas,AR,2020,December,NA
5,Arkansas,AR,2021,January,1.134050431
5,Arkansas,AR,2021,February,NA
5,Arkansas,AR,2021,March,NA
5,Arkansas,AR,2021,April,NA
5,Arkansas,AR,2021,May,1.262527428
5,Arkansas,AR,2021,June,NA
5,Arkansas,AR,2021,July,NA
5,Arkansas,AR,2021,August,1.312063903
5,Arkansas,AR,2021,September,NA
5,Arkansas,AR,2021,October,0.759003681
5,Arkansas,AR,2021,November,0.759003681
5,Arkansas,AR,2021,December,0.506002454
6,California,CA,2016,January,4.374164095
6,California,CA,2016,February,3.344016754
6,California,CA,2016,March,3.233077809
6,California,CA,2016,April,3.597591484
6,California,CA,2016,May,3.201380968
6,California,CA,2016,June,3.930408317
6,California,CA,2016,July,4.00965042
6,California,CA,2016,August,3.660985166
6,California,CA,2016,September,3.027048341
6,California,CA,2016,October,3.328168333
6,California,CA,2016,November,2.979503079
6,California,CA,2016,December,2.916109397
6,California,CA,2017,January,3.071066386
6,California,CA,2017,February,2.99150508
6,California,CA,2017,March,2.943768297
6,California,CA,2017,April,2.975592819
6,California,CA,2017,May,3.548434218
6,California,CA,2017,June,3.707556828
6,California,CA,2017,July,4.232661443
6,California,CA,2017,August,3.516609695
6,California,CA,2017,September,3.277925779
6,California,CA,2017,October,2.896031514
6,California,CA,2017,November,2.466400465
6,California,CA,2017,December,2.450488204
6,California,CA,2018,January,2.754897284
6,California,CA,2018,February,2.391976683
6,California,CA,2018,March,2.639422547
6,California,CA,2018,April,2.622926156
6,California,CA,2018,May,2.573436983
6,California,CA,2018,June,3.662198784
6,California,CA,2018,July,3.348767357
6,California,CA,2018,August,3.59621322
6,California,CA,2018,September,3.101321493
6,California,CA,2018,October,2.573436983
6,California,CA,2018,November,2.276501947
6,California,CA,2018,December,2.111538038
6,California,CA,2019,January,2.608642629
6,California,CA,2019,February,2.412994432
6,California,CA,2019,March,2.624946645
6,California,CA,2019,April,2.2825623
6,California,CA,2019,May,3.065155089
6,California,CA,2019,June,3.114067138
6,California,CA,2019,July,3.407539434
6,California,CA,2019,August,3.472755499
6,California,CA,2019,September,2.853202875
6,California,CA,2019,October,2.608642629
6,California,CA,2019,November,2.364082382
6,California,CA,2019,December,2.135826152
6,California,CA,2020,January,1.839390774
6,California,CA,2020,February,1.851653379
6,California,CA,2020,March,1.581876066
6,California,CA,2020,April,2.011067246
6,California,CA,2020,May,2.354420191
6,California,CA,2020,June,2.526096663
6,California,CA,2020,July,2.244056744
6,California,CA,2020,August,2.035592457
6,California,CA,2020,September,2.207268929
6,California,CA,2020,October,2.072380272
6,California,CA,2020,November,1.655451697
6,California,CA,2020,December,1.336623963
6,California,CA,2021,January,1.600375492
6,California,CA,2021,February,1.950822681
6,California,CA,2021,March,1.974185826
6,California,CA,2021,April,2.456101701
6,California,CA,2021,May,1.977640331
6,California,CA,2021,June,2.232819728
6,California,CA,2021,July,3.234888837
6,California,CA,2021,August,2.296771074
6,California,CA,2021,September,1.940933302
6,California,CA,2021,October,2.763880488
6,California,CA,2021,November,1.94272759
6,California,CA,2021,December,1.592235499
8,Colorado,CO,2016,January,2.479820461
8,Colorado,CO,2016,February,2.893123871
8,Colorado,CO,2016,March,2.066517051
8,Colorado,CO,2016,April,2.066517051
8,Colorado,CO,2016,May,2.479820461
8,Colorado,CO,2016,June,3.306427281
8,Colorado,CO,2016,July,4.133034102
8,Colorado,CO,2016,August,2.066517051
8,Colorado,CO,2016,September,4.133034102
8,Colorado,CO,2016,October,1.23991023
8,Colorado,CO,2016,November,NA
8,Colorado,CO,2016,December,2.479820461
8,Colorado,CO,2017,January,1.928216361
8,Colorado,CO,2017,February,NA
8,Colorado,CO,2017,March,2.313859634
8,Colorado,CO,2017,April,2.313859634
8,Colorado,CO,2017,May,3.856432723
8,Colorado,CO,2017,June,2.699502906
8,Colorado,CO,2017,July,5.399005812
8,Colorado,CO,2017,August,1.928216361
8,Colorado,CO,2017,September,2.313859634
8,Colorado,CO,2017,October,2.699502906
8,Colorado,CO,2017,November,1.928216361
8,Colorado,CO,2017,December,NA
8,Colorado,CO,2018,January,1.967086705
8,Colorado,CO,2018,February,1.573669364
8,Colorado,CO,2018,March,2.753921387
8,Colorado,CO,2018,April,1.180252023
8,Colorado,CO,2018,May,2.753921387
8,Colorado,CO,2018,June,5.114425434
8,Colorado,CO,2018,July,3.540756069
8,Colorado,CO,2018,August,4.721008093
8,Colorado,CO,2018,September,1.573669364
8,Colorado,CO,2018,October,1.180252023
8,Colorado,CO,2018,November,1.180252023
8,Colorado,CO,2018,December,1.180252023
8,Colorado,CO,2019,January,1.143763439
8,Colorado,CO,2019,February,1.906272399
8,Colorado,CO,2019,March,2.287526878
8,Colorado,CO,2019,April,2.287526878
8,Colorado,CO,2019,May,1.906272399
8,Colorado,CO,2019,June,3.431290318
8,Colorado,CO,2019,July,3.050035838
8,Colorado,CO,2019,August,2.287526878
8,Colorado,CO,2019,September,3.431290318
8,Colorado,CO,2019,October,1.143763439
8,Colorado,CO,2019,November,NA
8,Colorado,CO,2019,December,1.143763439
8,Colorado,CO,2020,January,0.394181876
8,Colorado,CO,2020,February,NA
8,Colorado,CO,2020,March,3.350545942
8,Colorado,CO,2020,April,2.956364066
8,Colorado,CO,2020,May,2.463636722
8,Colorado,CO,2020,June,2.463636722
8,Colorado,CO,2020,July,1.970909378
8,Colorado,CO,2020,August,1.675272971
8,Colorado,CO,2020,September,1.281091095
8,Colorado,CO,2020,October,1.675272971
8,Colorado,CO,2020,November,1.379636564
8,Colorado,CO,2020,December,1.478182033
8,Colorado,CO,2021,January,2.222047152
8,Colorado,CO,2021,February,1.212025719
8,Colorado,CO,2021,March,1.818038579
8,Colorado,CO,2021,April,3.21223218
8,Colorado,CO,2021,May,2.6205052
8,Colorado,CO,2021,June,2.535972774
8,Colorado,CO,2021,July,3.541045904
8,Colorado,CO,2021,August,1.900073412
8,Colorado,CO,2021,September,2.331908278
8,Colorado,CO,2021,October,2.574162375
8,Colorado,CO,2021,November,1.362791846
8,Colorado,CO,2021,December,2.347030401
9,Connecticut,CT,2016,January,19.29464819
9,Connecticut,CT,2016,February,10.21481375
9,Connecticut,CT,2016,March,20.05130106
9,Connecticut,CT,2016,April,22.32125968
9,Connecticut,CT,2016,May,22.32125968
9,Connecticut,CT,2016,June,45.39917222
9,Connecticut,CT,2016,July,32.53607343
9,Connecticut,CT,2016,August,21.18628037
9,Connecticut,CT,2016,September,16.26803671
9,Connecticut,CT,2016,October,17.40301602
9,Connecticut,CT,2016,November,19.67297463
9,Connecticut,CT,2016,December,13.24142523
9,Connecticut,CT,2017,January,8.703462586
9,Connecticut,CT,2017,February,9.051601089
9,Connecticut,CT,2017,March,11.48857061
9,Connecticut,CT,2017,April,19.8438947
9,Connecticut,CT,2017,May,26.45852626
9,Connecticut,CT,2017,June,32.02874231
9,Connecticut,CT,2017,July,28.19921878
9,Connecticut,CT,2017,August,20.5401717
9,Connecticut,CT,2017,September,16.36250966
9,Connecticut,CT,2017,October,16.01437116
9,Connecticut,CT,2017,November,10.0960166
9,Connecticut,CT,2017,December,9.399739592
9,Connecticut,CT,2018,January,11.01355279
9,Connecticut,CT,2018,February,8.566096613
9,Connecticut,CT,2018,March,10.09575672
9,Connecticut,CT,2018,April,14.07287301
9,Connecticut,CT,2018,May,29.06354208
9,Connecticut,CT,2018,June,35.18218252
9,Connecticut,CT,2018,July,26.92201793
9,Connecticut,CT,2018,August,21.10930951
9,Connecticut,CT,2018,September,18.66185334
9,Connecticut,CT,2018,October,12.5432129
9,Connecticut,CT,2018,November,11.62541683
9,Connecticut,CT,2018,December,7.036436504
9,Connecticut,CT,2019,January,9.790112618
9,Connecticut,CT,2019,February,5.052961351
9,Connecticut,CT,2019,March,10.1059227
9,Connecticut,CT,2019,April,14.2114538
9,Connecticut,CT,2019,May,20.2118454
9,Connecticut,CT,2019,June,37.58140005
9,Connecticut,CT,2019,July,35.05491937
9,Connecticut,CT,2019,August,21.47508574
9,Connecticut,CT,2019,September,11.36916304
9,Connecticut,CT,2019,October,14.52726388
9,Connecticut,CT,2019,November,8.211062196
9,Connecticut,CT,2019,December,7.579442027
9,Connecticut,CT,2020,January,2.275947784
9,Connecticut,CT,2020,February,2.473856287
9,Connecticut,CT,2020,March,7.124706106
9,Connecticut,CT,2020,April,9.004836884
9,Connecticut,CT,2020,May,16.42640574
9,Connecticut,CT,2020,June,27.41032766
9,Connecticut,CT,2020,July,20.68143856
9,Connecticut,CT,2020,August,16.42640574
9,Connecticut,CT,2020,September,9.202745387
9,Connecticut,CT,2020,October,10.1922879
9,Connecticut,CT,2020,November,10.3901964
9,Connecticut,CT,2020,December,4.551895568
9,Connecticut,CT,2021,January,4.974439036
9,Connecticut,CT,2021,February,3.922153856
9,Connecticut,CT,2021,March,6.600697952
9,Connecticut,CT,2021,April,11.18680454
9,Connecticut,CT,2021,May,14.02789776
9,Connecticut,CT,2021,June,23.17266655
9,Connecticut,CT,2021,July,29.880959
9,Connecticut,CT,2021,August,13.48287174
9,Connecticut,CT,2021,September,8.745646536
9,Connecticut,CT,2021,October,13.65138196
9,Connecticut,CT,2021,November,11.27722857
9,Connecticut,CT,2021,December,17.08071462
10,Delaware,DE,2016,January,5.247140309
10,Delaware,DE,2016,February,6.996187078
10,Delaware,DE,2016,March,NA
10,Delaware,DE,2016,April,15.74142093
10,Delaware,DE,2016,May,12.24332739
10,Delaware,DE,2016,June,15.74142093
10,Delaware,DE,2016,July,17.4904677
10,Delaware,DE,2016,August,5.247140309
10,Delaware,DE,2016,September,6.996187078
10,Delaware,DE,2016,October,8.745233848
10,Delaware,DE,2016,November,5.247140309
10,Delaware,DE,2016,December,6.996187078
10,Delaware,DE,2017,January,NA
10,Delaware,DE,2017,February,NA
10,Delaware,DE,2017,March,NA
10,Delaware,DE,2017,April,7.165376899
10,Delaware,DE,2017,May,17.91344225
10,Delaware,DE,2017,June,17.91344225
10,Delaware,DE,2017,July,12.53940957
10,Delaware,DE,2017,August,7.165376899
10,Delaware,DE,2017,September,8.956721124
10,Delaware,DE,2017,October,10.74806535
10,Delaware,DE,2017,November,5.374032674
10,Delaware,DE,2017,December,NA
10,Delaware,DE,2018,January,NA
10,Delaware,DE,2018,February,NA
10,Delaware,DE,2018,March,NA
10,Delaware,DE,2018,April,4.998833605
10,Delaware,DE,2018,May,18.32905655
10,Delaware,DE,2018,June,13.33022295
10,Delaware,DE,2018,July,14.99650082
10,Delaware,DE,2018,August,4.998833605
10,Delaware,DE,2018,September,4.998833605
10,Delaware,DE,2018,October,NA
10,Delaware,DE,2018,November,4.998833605
10,Delaware,DE,2018,December,4.998833605
10,Delaware,DE,2019,January,NA
10,Delaware,DE,2019,February,NA
10,Delaware,DE,2019,March,6.320213623
10,Delaware,DE,2019,April,7.900267029
10,Delaware,DE,2019,May,20.54069428
10,Delaware,DE,2019,June,7.900267029
10,Delaware,DE,2019,July,6.320213623
10,Delaware,DE,2019,August,6.320213623
10,Delaware,DE,2019,September,11.06037384
10,Delaware,DE,2019,October,7.900267029
10,Delaware,DE,2019,November,NA
10,Delaware,DE,2019,December,4.740160217
10,Delaware,DE,2020,January,2.541339116
10,Delaware,DE,2020,February,NA
10,Delaware,DE,2020,March,NA
10,Delaware,DE,2020,April,5.082678233
10,Delaware,DE,2020,May,15.2480347
10,Delaware,DE,2020,June,9.318243426
10,Delaware,DE,2020,July,9.318243426
10,Delaware,DE,2020,August,5.929791271
10,Delaware,DE,2020,September,3.388452155
10,Delaware,DE,2020,October,6.77690431
10,Delaware,DE,2020,November,11.0124695
10,Delaware,DE,2020,December,3.388452155
10,Delaware,DE,2021,January,3.260727794
10,Delaware,DE,2021,February,NA
10,Delaware,DE,2021,March,3.260727794
10,Delaware,DE,2021,April,6.340617999
10,Delaware,DE,2021,May,11.27220978
10,Delaware,DE,2021,June,7.04513111
10,Delaware,DE,2021,July,11.59680798
10,Delaware,DE,2021,August,7.248004987
10,Delaware,DE,2021,September,NA
10,Delaware,DE,2021,October,3.021677514
10,Delaware,DE,2021,November,4.23034852
10,Delaware,DE,2021,December,1.813006509
11,District of Columbia,DC,2016,January,NA
11,District of Columbia,DC,2016,February,5.913194308
11,District of Columbia,DC,2016,March,7.884259077
11,District of Columbia,DC,2016,April,11.82638862
11,District of Columbia,DC,2016,May,5.913194308
11,District of Columbia,DC,2016,June,15.76851815
11,District of Columbia,DC,2016,July,9.855323846
11,District of Columbia,DC,2016,August,NA
11,District of Columbia,DC,2016,September,NA
11,District of Columbia,DC,2016,October,5.913194308
11,District of Columbia,DC,2016,November,NA
11,District of Columbia,DC,2016,December,NA
11,District of Columbia,DC,2017,January,NA
11,District of Columbia,DC,2017,February,11.37699571
11,District of Columbia,DC,2017,March,NA
11,District of Columbia,DC,2017,April,11.37699571
11,District of Columbia,DC,2017,May,7.58466381
11,District of Columbia,DC,2017,June,NA
11,District of Columbia,DC,2017,July,NA
11,District of Columbia,DC,2017,August,5.688497857
11,District of Columbia,DC,2017,September,5.688497857
11,District of Columbia,DC,2017,October,NA
11,District of Columbia,DC,2017,November,NA
11,District of Columbia,DC,2017,December,NA
11,District of Columbia,DC,2018,January,NA
11,District of Columbia,DC,2018,February,NA
11,District of Columbia,DC,2018,March,NA
11,District of Columbia,DC,2018,April,8.779245863
11,District of Columbia,DC,2018,May,8.779245863
11,District of Columbia,DC,2018,June,6.584434397
11,District of Columbia,DC,2018,July,8.779245863
11,District of Columbia,DC,2018,August,NA
11,District of Columbia,DC,2018,September,NA
11,District of Columbia,DC,2018,October,NA
11,District of Columbia,DC,2018,November,NA
11,District of Columbia,DC,2018,December,NA
11,District of Columbia,DC,2019,January,NA
11,District of Columbia,DC,2019,February,NA
11,District of Columbia,DC,2019,March,NA
11,District of Columbia,DC,2019,April,NA
11,District of Columbia,DC,2019,May,NA
11,District of Columbia,DC,2019,June,NA
11,District of Columbia,DC,2019,July,8.210349145
11,District of Columbia,DC,2019,August,NA
11,District of Columbia,DC,2019,September,NA
11,District of Columbia,DC,2019,October,8.210349145
11,District of Columbia,DC,2019,November,8.210349145
11,District of Columbia,DC,2019,December,NA
11,District of Columbia,DC,2020,January,1.151941021
11,District of Columbia,DC,2020,February,NA
11,District of Columbia,DC,2020,March,1.535921361
11,District of Columbia,DC,2020,April,1.919901701
11,District of Columbia,DC,2020,May,5.759705103
11,District of Columbia,DC,2020,June,4.607764082
11,District of Columbia,DC,2020,July,4.607764082
11,District of Columbia,DC,2020,August,3.071842722
11,District of Columbia,DC,2020,September,3.071842722
11,District of Columbia,DC,2020,October,2.303882041
11,District of Columbia,DC,2020,November,1.919901701
11,District of Columbia,DC,2020,December,NA
11,District of Columbia,DC,2021,January,1.472728022
11,District of Columbia,DC,2021,February,1.178182418
11,District of Columbia,DC,2021,March,NA
11,District of Columbia,DC,2021,April,3.046195556
11,District of Columbia,DC,2021,May,3.300045185
11,District of Columbia,DC,2021,June,3.046195556
11,District of Columbia,DC,2021,July,5.686556979
11,District of Columbia,DC,2021,August,3.080218364
11,District of Columbia,DC,2021,September,1.421639245
11,District of Columbia,DC,2021,October,1.629636571
11,District of Columbia,DC,2021,November,0.814818285
11,District of Columbia,DC,2021,December,1.018522857
12,Florida,FL,2016,January,4.888752132
12,Florida,FL,2016,February,2.971594433
12,Florida,FL,2016,March,3.259168088
12,Florida,FL,2016,April,3.355025973
12,Florida,FL,2016,May,1.725441929
12,Florida,FL,2016,June,2.396447123
12,Florida,FL,2016,July,2.684020778
12,Florida,FL,2016,August,3.067452318
12,Florida,FL,2016,September,3.738457512
12,Florida,FL,2016,October,2.588162893
12,Florida,FL,2016,November,3.930173282
12,Florida,FL,2016,December,2.971594433
12,Florida,FL,2017,January,3.161120961
12,Florida,FL,2017,February,2.199040669
12,Florida,FL,2017,March,3.573441086
12,Florida,FL,2017,April,3.436001045
12,Florida,FL,2017,May,3.985761212
12,Florida,FL,2017,June,3.298561003
12,Florida,FL,2017,July,3.436001045
12,Florida,FL,2017,August,1.924160585
12,Florida,FL,2017,September,2.061600627
12,Florida,FL,2017,October,3.023680919
12,Florida,FL,2017,November,2.199040669
12,Florida,FL,2017,December,3.023680919
12,Florida,FL,2018,January,2.99604658
12,Florida,FL,2018,February,3.132230516
12,Florida,FL,2018,March,3.404598387
12,Florida,FL,2018,April,3.268414451
12,Florida,FL,2018,May,4.357885935
12,Florida,FL,2018,June,3.404598387
12,Florida,FL,2018,July,3.268414451
12,Florida,FL,2018,August,2.178942968
12,Florida,FL,2018,September,4.630253806
